2000,50,365,9901,9901,20250
4000,50,365,5400,6800,22250
1000,40,365,4800,4800,15600
2000,40,365,4361,4979,16600
4000,50,365,5850,7350,22250
2000,40,365,4040,4640,16600
1000,40,365,2200,3760,15600
1000,40,365,3400,4600,15600
2000,40,365,3750,4250,16600
2000,40,365,2991,4281,16600
2000,50,365,3751,5251,20250
1000,40,365,2500,3500,15600
2000,50,365,6751,7751,20250
2000,40,365,3200,4400,16600
2000,40,365,4601,4601,16600
2000,40,365,3401,4601,16600
4000,50,365,7000,7000,22250
2000,50,365,3750,5250,20250
4000,50,365,7000,8500,22250
2000,40,365,3400,5800,16600
4000,50,365,5700,7550,22250
2000,40,365,3401,4321,16600
4000,50,365,5350,6850,22250
2000,50,365,7251,7251,20250
4000,50,365,5750,7200,22250
4000,50,365,7250,9250,22250
4000,50,365,5780,6900,22250
2000,50,365,3501,5001,20250
1000,50,365,2150,4250,19250
2000,40,365,3401,7001,16600
2000,40,365,3400,4600,16600
4000,50,365,8200,9700,22250
1000,40,365,5160,5760,15600
4000,50,365,6900,8400,22250
2000,50,365,3400,5000,20250
1000,40,365,2080,3960,15600
9000,125,365,19001,22001,54625
2000,50,365,7051,8601,20250
1000,40,365,2200,3400,15600
2000,50,365,1651,3051,20250
4000,50,365,6600,8100,22250
2000,40,365,4201,6201,16600
2000,50,365,3351,4951,20250
4000,50,365,5730,7180,22250
1000,40,365,3000,4240,15600
2000,50,365,3651,5151,20250
2000,40,365,3020,4160,16600
2000,50,365,5951,7551,20250
2000,40,365,4601,5801,16600
1000,40,365,2125,3525,15600
2000,50,365,12001,12001,20250
4000,50,365,6500,7500,22250
2000,40,365,4201,6601,16600
2000,40,365,4800,4800,16600
2000,40,365,3401,4601,16600
2000,50,365,6251,6251,20250
2000,40,365,3401,5841,16600
2000,50,365,4430,5980,20250
4000,50,365,5250,7350,22250
2000,40,365,4600,5800,16600
4000,50,365,11980,13980,22250
1000,40,365,2500,3500,15600
2000,40,365,3401,4601,16600
1000,50,365,1400,2550,19250
2000,40,365,3821,5021,16600
2000,50,365,4251,4951,20250
2000,50,365,3301,4951,20250
2000,40,365,4201,5321,16600
2000,40,365,5201,5201,16600
2000,40,365,3081,4281,16600
2000,40,365,5201,6501,16600
2000,40,365,3401,4601,16600
2000,40,365,3401,4601,16600
4000,50,365,5450,6050,22250
2000,40,365,3401,4601,16600
2000,40,365,5000,5000,16600
4000,50,365,5750,7750,22250
9000,125,365,13001,16726,54625
2000,40,365,3920,4920,16600
1000,40,365,2900,4600,15600
4000,50,365,7000,7000,22250
1000,40,365,3130,4430,15600
2000,40,365,5641,7001,16600
2000,40,365,5401,6781,16600
2000,50,365,3750,5250,20250
2000,40,365,3401,4601,16600
2000,50,365,1550,3050,20250
2000,40,365,5521,5921,16600
2000,40,365,3200,3200,16600
4000,50,365,6000,8000,22250
2000,40,365,3401,4501,16600
2000,40,365,4361,6081,16600
2000,50,365,3750,5400,20250
2000,50,365,6150,7750,20250
1000,40,365,2200,3400,15600
1000,40,365,2215,3432,15600
4000,50,365,6000,7000,22250
4000,50,365,5450,6950,22250
2000,40,365,5280,6320,16600
1000,40,365,2200,3600,15600
2000,50,365,6501,7301,20250
1000,40,365,2200,3400,15600
9000,125,365,13001,17001,54625
2000,50,365,4000,5000,20250
2000,40,365,7440,10600,16600
2000,50,365,5001,5001,20250
2000,40,365,3418,4618,16600
2000,50,365,3501,5501,20250
2000,40,365,9401,9401,16600
2000,40,365,3401,4601,16600
2000,40,365,4501,7501,16600
2000,40,365,3401,4601,16600
2000,50,365,3751,5251,20250
2000,40,365,3401,4261,16600
2000,40,365,3681,4881,16600
2000,40,365,5081,5081,16600
1000,40,365,3120,3960,15600
1000,40,365,2300,3425,15600
2000,40,365,3600,4447,16600
1000,40,365,2220,3440,15600
4000,50,365,10500,10500,22250
2000,40,365,5801,5801,16600
2000,40,365,3340,4690,16600
2000,40,365,3081,3961,16600
4000,50,365,5300,7050,22250
1000,40,365,2600,3600,15600
2000,40,365,3040,4200,16600
1000,40,365,2120,3440,15600
2000,50,365,6251,7751,20250
2000,40,365,4600,7000,16600
2000,40,365,3481,4381,16600
2000,40,365,8201,8601,16600
2000,50,365,4000,5000,20250
2000,50,365,6100,7350,20250
2000,50,365,6151,8351,20250
2000,50,365,3900,5300,20250
4000,50,365,5400,6800,22250
1000,40,365,2500,3500,15600
4000,50,365,5550,7300,22250
1000,40,365,2320,3400,15600
2000,40,365,3460,5260,16600
2000,40,365,4551,4551,16600
1000,40,365,2160,3360,15600
9000,125,365,15251,18751,54625
1000,40,365,2380,3880,15600
1000,40,365,2200,3840,15600
1000,40,365,1600,3040,15600
2000,40,365,3401,4801,16600
2000,40,365,3441,4541,16600
1000,40,365,2480,3600,15600
2000,40,365,3401,4601,16600
2000,50,365,3401,4801,20250
1000,40,365,2520,3740,15600
4000,50,365,7350,7350,22250
4000,50,365,6350,7050,22250
2000,40,365,3700,5200,16600
2000,50,365,6001,8001,20250
9000,125,365,16001,20001,54625
2000,40,365,4621,4621,16600
2000,50,365,3701,5201,20250
2000,40,365,3140,4340,16600
2000,40,365,3081,4341,16600
2000,40,365,3401,4601,16600
2000,40,365,4240,5440,16600
2000,40,365,4201,5001,16600
1000,40,365,2080,3320,15600
2000,40,365,4601,4601,16600
